2018-05-10 13:46:23.371 [main] INFO  com.pancm.TopologyApp - 运行本地模式
2018-05-10 13:46:27.438 [main] INFO  org.apache.storm.daemon.nimbus - Activating TopologyApp: TopologyApp-1-1525931186
2018-05-10 13:46:27.523 [main] INFO  org.apache.kafka.clients.producer.ProducerConfig - ProducerConfig values: 
	acks = all
	batch.size = 16384
	bootstrap.servers = [192.169.0.23:9092, 192.169.0.24:9092, 192.169.0.25:9092]
	buffer.memory = 33554432
	client.id = 
	compression.type = none
	connections.max.idle.ms = 540000
	enable.idempotence = false
	interceptor.classes = null
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.class = class org.apache.kafka.clients.producer.internals.DefaultPartitioner
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 0
	retry.backoff.ms = 100
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.mechanism = GSSAPI
	security.protocol = PLAINTEXT
	send.buffer.bytes = 131072
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
	ssl.endpoint.identification.algorithm = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLS
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = null
	value.serializer = class org.apache.kafka.common.serialization.StringSerializer

2018-05-10 13:46:27.555 [main] INFO  org.apache.kafka.common.utils.AppInfoParser - Kafka version : 1.0.0
2018-05-10 13:46:27.555 [main] INFO  org.apache.kafka.common.utils.AppInfoParser - Kafka commitId : aaa7af6d4a11b29d
2018-05-10 13:46:27.733 [main] INFO  org.apache.kafka.clients.producer.KafkaProducer - [Producer clientId=producer-1] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms.
2018-05-10 13:46:27.754 [main] INFO  com.pancm.TopologyApp - storm启动成功...
2018-05-10 13:46:27.791 [timer] INFO  org.apache.storm.scheduler.EvenScheduler - Available slots: (["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1027] ["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1028] ["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1029] ["8d6747b3-fce3-44d8-90c3-872e0e1deec0" 1024] ["8d6747b3-fce3-44d8-90c3-872e0e1deec0" 1025] ["8d6747b3-fce3-44d8-90c3-872e0e1deec0" 1026])
2018-05-10 13:46:27.810 [timer] INFO  org.apache.storm.daemon.nimbus - Setting new assignment for topology id TopologyApp-1-1525931186: #org.apache.storm.daemon.common.Assignment{:master-code-dir "C:\\Users\\ADMINI~1\\AppData\\Local\\Temp\\0ebbee6a-9666-49d5-8513-a0f396bd4e41", :node->host {"b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" "HP"}, :executor->node+port {[2 2] ["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1027], [1 1] ["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1027], [3 3] ["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1027]}, :executor->start-time-secs {[1 1] 1525931187, [2 2] 1525931187, [3 3] 1525931187}, :worker->resources {["b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf" 1027] [0.0 0.0 0.0]}, :owner "Administrator"}
2018-05-10 13:46:28.763 [SLOT_1027] INFO  org.apache.storm.daemon.supervisor.Slot - STATE EMPTY msInState: 2007 -> WAITING_FOR_BASIC_LOCALIZATION msInState: 0
2018-05-10 13:46:28.765 [Async Localizer] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Starting
2018-05-10 13:46:28.766 [Async Localizer] INFO  o.a.storm.shade.org.apache.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000/storm sessionTimeout=20000 watcher=org.apache.storm.shade.org.apache.curator.ConnectionState@480f42b1
2018-05-10 13:46:28.783 [Async Localizer] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Default schema
2018-05-10 13:46:28.783 [Async Localizer] INFO  org.apache.storm.blobstore.FileBlobStoreImpl - Creating new blob store based in C:\Users\ADMINI~1\AppData\Local\Temp\0ebbee6a-9666-49d5-8513-a0f396bd4e41\blobs
2018-05-10 13:46:28.785 [Async Localizer-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Opening socket connection to server 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000. Will not attempt to authenticate using SASL (unknown error)
2018-05-10 13:46:28.792 [Async Localizer-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Socket connection established to 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000, initiating session
2018-05-10 13:46:28.791 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.a.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /0:0:0:0:0:0:0:1:64420
2018-05-10 13:46:28.794 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /0:0:0:0:0:0:0:1:64420
2018-05-10 13:46:28.813 [SyncThread:0] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Established session 0x16348961626000d with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:64420
2018-05-10 13:46:28.813 [Async Localizer-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Session establishment complete on server 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000, sessionid = 0x16348961626000d, negotiated timeout = 20000
2018-05-10 13:46:28.813 [Async Localizer-EventThread] INFO  o.a.s.s.o.a.c.f.state.ConnectionStateManager - State change: CONNECTED
2018-05-10 13:46:28.890 [Curator-Framework-0] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - backgroundOperationsLoop exiting
2018-05-10 13:46:28.892 [ProcessThread(sid:0 cport:-1):] INFO  o.a.s.s.o.a.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x16348961626000d
2018-05-10 13:46:28.932 [Async Localizer-EventThread] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - EventThread shut down
2018-05-10 13:46:28.932 [Async Localizer] INFO  o.a.storm.shade.org.apache.zookeeper.ZooKeeper - Session: 0x16348961626000d closed
2018-05-10 13:46:28.935 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] WARN  o.a.s.s.org.apache.zookeeper.server.NIOServerCnxn - caught end of stream exception
org.apache.storm.shade.org.apache.zookeeper.server.ServerCnxn$EndOfStreamException: Unable to read additional data from client sessionid 0x16348961626000d, likely client has closed socket
	at org.apache.storm.shade.org.apache.zookeeper.server.NIOServerCnxn.doIO(NIOServerCnxn.java:228)
	at org.apache.storm.shade.org.apache.zookeeper.server.NIOServerCnxnFactory.run(NIOServerCnxnFactory.java:208)
	at java.lang.Thread.run(Thread.java:745)
2018-05-10 13:46:28.944 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.org.apache.zookeeper.server.NIOServerCnxn - Closed socket connection for client /0:0:0:0:0:0:0:1:64420 which had sessionid 0x16348961626000d
2018-05-10 13:46:29.014 [SLOT_1027] INFO  org.apache.storm.daemon.supervisor.Slot - STATE WAITING_FOR_BASIC_LOCALIZATION msInState: 251 -> WAITING_FOR_BLOB_LOCALIZATION msInState: 0
2018-05-10 13:46:29.022 [SLOT_1027] INFO  org.apache.storm.daemon.supervisor.Container - Setting up b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf:7c952476-5b48-47f2-a8b4-5a108637a03e
2018-05-10 13:46:29.049 [SLOT_1027] INFO  org.apache.storm.daemon.supervisor.Container - GET worker-user for 7c952476-5b48-47f2-a8b4-5a108637a03e
2018-05-10 13:46:29.079 [SLOT_1027] INFO  org.apache.storm.daemon.supervisor.Container - SET worker-user 7c952476-5b48-47f2-a8b4-5a108637a03e Administrator
2018-05-10 13:46:29.091 [SLOT_1027] INFO  org.apache.storm.daemon.worker - Launching worker for TopologyApp-1-1525931186 on b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf:1027 with id 7c952476-5b48-47f2-a8b4-5a108637a03e and conf {"topology.builtin.metrics.bucket.size.secs" 60, "nimbus.childopts" "-Xmx1024m", "ui.filter.params" nil, "storm.cluster.mode" "local", "storm.messaging.netty.client_worker_threads" 1, "logviewer.max.per.worker.logs.size.mb" 2048, "supervisor.run.worker.as.user" false, "topology.max.task.parallelism" nil, "topology.priority" 29, "zmq.threads" 1, "storm.group.mapping.service" "org.apache.storm.security.auth.ShellBasedGroupsMapping", "transactional.zookeeper.root" "/transactional", "topology.sleep.spout.wait.strategy.time.ms" 1, "ui.pagination" 20, "scheduler.display.resource" false, "topology.max.replication.wait.time.sec" 60, "drpc.invocations.port" 3773, "supervisor.localizer.cache.target.size.mb" 10240, "topology.multilang.serializer" "org.apache.storm.multilang.JsonSerializer", "storm.messaging.netty.server_worker_threads" 1, "nimbus.blobstore.class" "org.apache.storm.blobstore.LocalFsBlobStore", "resource.aware.scheduler.eviction.strategy" "org.apache.storm.scheduler.resource.strategies.eviction.DefaultEvictionStrategy", "topology.max.error.report.per.interval" 5, "storm.thrift.transport" "org.apache.storm.security.auth.SimpleTransportPlugin", "zmq.hwm" 0, "storm.group.mapping.service.params" nil, "worker.profiler.enabled" false, "storm.principal.tolocal" "org.apache.storm.security.auth.DefaultPrincipalToLocal", "supervisor.worker.shutdown.sleep.secs" 3, "pacemaker.host" "localhost", "storm.zookeeper.retry.times" 5, "ui.actions.enabled" true, "zmq.linger.millis" 0, "supervisor.enable" true, "topology.stats.sample.rate" 0.05, "storm.messaging.netty.min_wait_ms" 100, "worker.log.level.reset.poll.secs" 30, "storm.zookeeper.port" 2000, "supervisor.heartbeat.frequency.secs" 5, "topology.enable.message.timeouts" true, "supervisor.cpu.capacity" 400.0, "drpc.worker.threads" 64, "supervisor.blobstore.download.thread.count" 5, "task.backpressure.poll.secs" 30, "drpc.queue.size" 128, "topology.backpressure.enable" false, "supervisor.blobstore.class" "org.apache.storm.blobstore.NimbusBlobStore", "storm.blobstore.inputstream.buffer.size.bytes" 65536, "topology.shellbolt.max.pending" 100, "drpc.https.keystore.password" "", "nimbus.code.sync.freq.secs" 120, "logviewer.port" 8000, "topology.scheduler.strategy" "org.apache.storm.scheduler.resource.strategies.scheduling.DefaultResourceAwareStrategy", "topology.executor.send.buffer.size" 1024, "resource.aware.scheduler.priority.strategy" "org.apache.storm.scheduler.resource.strategies.priority.DefaultSchedulingPriorityStrategy", "pacemaker.auth.method" "NONE", "storm.daemon.metrics.reporter.plugins" ["org.apache.storm.daemon.metrics.reporters.JmxPreparableReporter"], "topology.worker.logwriter.childopts" "-Xmx64m", "topology.spout.wait.strategy" "org.apache.storm.spout.SleepSpoutWaitStrategy", "ui.host" "0.0.0.0", "storm.nimbus.retry.interval.millis" 2000, "nimbus.inbox.jar.expiration.secs" 3600, "dev.zookeeper.path" "/tmp/dev-storm-zookeeper", "topology.acker.executors" nil, "topology.fall.back.on.java.serialization" true, "topology.eventlogger.executors" 0, "supervisor.localizer.cleanup.interval.ms" 600000, "storm.zookeeper.servers" ["localhost"], "nimbus.thrift.threads" 64, "logviewer.cleanup.age.mins" 10080, "topology.worker.childopts" nil, "topology.classpath" nil, "supervisor.monitor.frequency.secs" 3, "nimbus.credential.renewers.freq.secs" 600, "backpressure.znode.timeout.secs" 30, "topology.skip.missing.kryo.registrations" true, "drpc.authorizer.acl.filename" "drpc-auth-acl.yaml", "pacemaker.kerberos.users" [], "storm.group.mapping.service.cache.duration.secs" 120, "blobstore.dir" "C:\\Users\\ADMINI~1\\AppData\\Local\\Temp\\0ebbee6a-9666-49d5-8513-a0f396bd4e41", "topology.testing.always.try.serialize" false, "nimbus.monitor.freq.secs" 10, "storm.health.check.timeout.ms" 5000, "supervisor.supervisors" [], "topology.tasks" nil, "topology.bolts.outgoing.overflow.buffer.enable" false, "storm.messaging.netty.socket.backlog" 500, "topology.workers" 1, "pacemaker.base.threads" 10, "storm.local.dir" "C:\\Users\\ADMINI~1\\AppData\\Local\\Temp\\a05725e7-0b66-4bc7-94ab-e6918e40fade", "backpressure.znode.update.freq.secs" 15, "worker.childopts" "-Xmx%HEAP-MEM%m -XX:+PrintGCDetails -Xloggc:artifacts/gc.log -XX:+PrintGCDateStamps -XX:+PrintGCTimeStamps -XX:+UseGCLogFileRotation -XX:NumberOfGCLogFiles=10 -XX:GCLogFileSize=1M -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=artifacts/heapdump", "storm.auth.simple-white-list.users" [], "topology.disruptor.batch.timeout.millis" 1, "topology.message.timeout.secs" 30, "topology.state.synchronization.timeout.secs" 60, "topology.tuple.serializer" "org.apache.storm.serialization.types.ListDelegateSerializer", "supervisor.supervisors.commands" [], "nimbus.blobstore.expiration.secs" 600, "logviewer.childopts" "-Xmx128m", "topology.environment" nil, "topology.debug" false, "topology.disruptor.batch.size" 100, "storm.disable.symlinks" false, "storm.messaging.netty.max_retries" 300, "ui.childopts" "-Xmx768m", "storm.network.topography.plugin" "org.apache.storm.networktopography.DefaultRackDNSToSwitchMapping", "storm.zookeeper.session.timeout" 20000, "drpc.childopts" "-Xmx768m", "drpc.http.creds.plugin" "org.apache.storm.security.auth.DefaultHttpCredentialsPlugin", "storm.zookeeper.connection.timeout" 15000, "storm.zookeeper.auth.user" nil, "storm.meta.serialization.delegate" "org.apache.storm.serialization.GzipThriftSerializationDelegate", "topology.max.spout.pending" nil, "storm.codedistributor.class" "org.apache.storm.codedistributor.LocalFileSystemCodeDistributor", "nimbus.supervisor.timeout.secs" 60, "nimbus.task.timeout.secs" 30, "drpc.port" 3772, "pacemaker.max.threads" 50, "storm.zookeeper.retry.intervalceiling.millis" 30000, "nimbus.thrift.port" 6627, "storm.auth.simple-acl.admins" [], "topology.component.cpu.pcore.percent" 10.0, "supervisor.memory.capacity.mb" 3072.0, "storm.nimbus.retry.times" 5, "supervisor.worker.start.timeout.secs" 120, "storm.zookeeper.retry.interval" 1000, "logs.users" nil, "storm.cluster.metrics.consumer.publish.interval.secs" 60, "worker.profiler.command" "flight.bash", "transactional.zookeeper.port" nil, "drpc.max_buffer_size" 1048576, "pacemaker.thread.timeout" 10, "task.credentials.poll.secs" 30, "blobstore.superuser" "Administrator", "drpc.https.keystore.type" "JKS", "topology.worker.receiver.thread.count" 1, "topology.state.checkpoint.interval.ms" 1000, "supervisor.slots.ports" (1027 1028 1029), "topology.transfer.buffer.size" 1024, "storm.health.check.dir" "healthchecks", "topology.worker.shared.thread.pool.size" 4, "drpc.authorizer.acl.strict" false, "nimbus.file.copy.expiration.secs" 600, "worker.profiler.childopts" "-XX:+UnlockCommercialFeatures -XX:+FlightRecorder", "topology.executor.receive.buffer.size" 1024, "backpressure.disruptor.low.watermark" 0.4, "nimbus.task.launch.secs" 120, "storm.local.mode.zmq" false, "storm.messaging.netty.buffer_size" 5242880, "storm.cluster.state.store" "org.apache.storm.cluster_state.zookeeper_state_factory", "worker.heartbeat.frequency.secs" 1, "storm.log4j2.conf.dir" "log4j2", "ui.http.creds.plugin" "org.apache.storm.security.auth.DefaultHttpCredentialsPlugin", "storm.zookeeper.root" "/storm", "topology.tick.tuple.freq.secs" nil, "drpc.https.port" -1, "storm.workers.artifacts.dir" "workers-artifacts", "supervisor.blobstore.download.max_retries" 3, "task.refresh.poll.secs" 10, "storm.exhibitor.port" 8080, "task.heartbeat.frequency.secs" 3, "pacemaker.port" 6699, "storm.messaging.netty.max_wait_ms" 1000, "topology.component.resources.offheap.memory.mb" 0.0, "drpc.http.port" 3774, "topology.error.throttle.interval.secs" 10, "storm.messaging.transport" "org.apache.storm.messaging.netty.Context", "topology.disable.loadaware.messaging" false, "storm.messaging.netty.authentication" false, "topology.component.resources.onheap.memory.mb" 128.0, "topology.kryo.factory" "org.apache.storm.serialization.DefaultKryoFactory", "worker.gc.childopts" "", "nimbus.topology.validator" "org.apache.storm.nimbus.DefaultTopologyValidator", "nimbus.seeds" ["localhost"], "nimbus.queue.size" 100000, "nimbus.cleanup.inbox.freq.secs" 600, "storm.blobstore.replication.factor" 3, "worker.heap.memory.mb" 768, "logviewer.max.sum.worker.logs.size.mb" 4096, "pacemaker.childopts" "-Xmx1024m", "ui.users" nil, "transactional.zookeeper.servers" nil, "supervisor.worker.timeout.secs" 30, "storm.zookeeper.auth.password" nil, "storm.blobstore.acl.validation.enabled" false, "client.blobstore.class" "org.apache.storm.blobstore.NimbusBlobStore", "storm.thrift.socket.timeout.ms" 600000, "supervisor.childopts" "-Xmx256m", "topology.worker.max.heap.size.mb" 768.0, "ui.http.x-frame-options" "DENY", "backpressure.disruptor.high.watermark" 0.9, "ui.filter" nil, "ui.header.buffer.bytes" 4096, "topology.min.replication.count" 1, "topology.disruptor.wait.timeout.millis" 1000, "storm.nimbus.retry.intervalceiling.millis" 60000, "topology.trident.batch.emit.interval.millis" 50, "storm.auth.simple-acl.users" [], "drpc.invocations.threads" 64, "java.library.path" "/usr/local/lib:/opt/local/lib:/usr/lib", "ui.port" 8080, "storm.exhibitor.poll.uripath" "/exhibitor/v1/cluster/list", "storm.messaging.netty.transfer.batch.size" 262144, "logviewer.appender.name" "A1", "nimbus.thrift.max_buffer_size" 1048576, "storm.auth.simple-acl.users.commands" [], "drpc.request.timeout.secs" 600}
2018-05-10 13:46:29.092 [SLOT_1027] INFO  org.apache.storm.metrics2.StormMetricRegistry - Starting metrics reporters...
2018-05-10 13:46:29.096 [SLOT_1027] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Starting
2018-05-10 13:46:29.096 [SLOT_1027] INFO  o.a.storm.shade.org.apache.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000 sessionTimeout=20000 watcher=org.apache.storm.shade.org.apache.curator.ConnectionState@604f007
2018-05-10 13:46:29.098 [SLOT_1027] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Default schema
2018-05-10 13:46:29.099 [SLOT_1027-SendThread(127.0.0.1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Opening socket connection to server 127.0.0.1/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
2018-05-10 13:46:29.099 [SLOT_1027-SendThread(127.0.0.1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Socket connection established to 127.0.0.1/127.0.0.1:2000, initiating session
2018-05-10 13:46:29.100 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.a.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:64423
2018-05-10 13:46:29.100 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:64423
2018-05-10 13:46:29.132 [SyncThread:0] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Established session 0x16348961626000e with negotiated timeout 20000 for client /127.0.0.1:64423
2018-05-10 13:46:29.133 [SLOT_1027-SendThread(127.0.0.1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Session establishment complete on server 127.0.0.1/127.0.0.1:2000, sessionid = 0x16348961626000e, negotiated timeout = 20000
2018-05-10 13:46:29.133 [SLOT_1027-EventThread] INFO  o.a.s.s.o.a.c.f.state.ConnectionStateManager - State change: CONNECTED
2018-05-10 13:46:29.133 [SLOT_1027-EventThread] INFO  org.apache.storm.zookeeper - Zookeeper state update: :connected:none
2018-05-10 13:46:29.135 [Curator-Framework-0] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - backgroundOperationsLoop exiting
2018-05-10 13:46:29.136 [ProcessThread(sid:0 cport:-1):] INFO  o.a.s.s.o.a.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x16348961626000e
2018-05-10 13:46:29.154 [SLOT_1027-EventThread] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - EventThread shut down
2018-05-10 13:46:29.154 [SLOT_1027] INFO  o.a.storm.shade.org.apache.zookeeper.ZooKeeper - Session: 0x16348961626000e closed
2018-05-10 13:46:29.155 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.org.apache.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:64423 which had sessionid 0x16348961626000e
2018-05-10 13:46:29.155 [SLOT_1027] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Starting
2018-05-10 13:46:29.155 [SLOT_1027] INFO  o.a.storm.shade.org.apache.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000/storm sessionTimeout=20000 watcher=org.apache.storm.shade.org.apache.curator.ConnectionState@13e7220e
2018-05-10 13:46:29.156 [SLOT_1027] INFO  o.a.s.s.o.a.c.framework.imps.CuratorFrameworkImpl - Default schema
2018-05-10 13:46:29.157 [SLOT_1027-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Opening socket connection to server 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000. Will not attempt to authenticate using SASL (unknown error)
2018-05-10 13:46:29.157 [SLOT_1027-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Socket connection established to 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000, initiating session
2018-05-10 13:46:29.157 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.a.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /0:0:0:0:0:0:0:1:64426
2018-05-10 13:46:29.157 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /0:0:0:0:0:0:0:1:64426
2018-05-10 13:46:29.182 [SyncThread:0] INFO  o.a.s.s.o.apache.zookeeper.server.ZooKeeperServer - Established session 0x16348961626000f with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:64426
2018-05-10 13:46:29.183 [SLOT_1027-SendThread(0:0:0:0:0:0:0:1:2000)] INFO  o.a.storm.shade.org.apache.zookeeper.ClientCnxn - Session establishment complete on server 0:0:0:0:0:0:0:1/0:0:0:0:0:0:0:1:2000, sessionid = 0x16348961626000f, negotiated timeout = 20000
2018-05-10 13:46:29.183 [SLOT_1027-EventThread] INFO  o.a.s.s.o.a.c.f.state.ConnectionStateManager - State change: CONNECTED
2018-05-10 13:46:29.186 [SLOT_1027] INFO  org.apache.storm.security.auth.AuthUtils - Got AutoCreds []
2018-05-10 13:46:29.189 [SLOT_1027] INFO  org.apache.storm.daemon.worker - Reading Assignments.
2018-05-10 13:46:29.229 [SLOT_1027] INFO  org.apache.storm.daemon.worker - Registering IConnectionCallbacks for b08c5e70-acc9-4d3c-9d7a-36f33fb9ebbf:1027
2018-05-10 13:46:29.260 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loading executor KAFKA_SPOUT:[2 2]
2018-05-10 13:46:29.267 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loaded executor tasks KAFKA_SPOUT:[2 2]
2018-05-10 13:46:29.376 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Finished loading executor KAFKA_SPOUT:[2 2]
2018-05-10 13:46:29.383 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loading executor __acker:[3 3]
2018-05-10 13:46:29.387 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loaded executor tasks __acker:[3 3]
2018-05-10 13:46:29.391 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Finished loading executor __acker:[3 3]
2018-05-10 13:46:29.396 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loading executor INSERT_BOLT:[1 1]
2018-05-10 13:46:29.397 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loaded executor tasks INSERT_BOLT:[1 1]
2018-05-10 13:46:29.398 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Finished loading executor INSERT_BOLT:[1 1]
2018-05-10 13:46:29.405 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loading executor __system:[-1 -1]
2018-05-10 13:46:29.406 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Loaded executor tasks __system:[-1 -1]
2018-05-10 13:46:29.407 [SLOT_1027] INFO  org.apache.storm.daemon.executor - Finished loading executor __system:[-1 -1]
2018-05-10 13:46:29.607 [SLOT_1027] INFO  org.apache.storm.daemon.worker - Started with log levels: {"" #object[org.apache.logging.log4j.Level 0x559635f7 "INFO"], "org.apache.zookeeper" #object[org.apache.logging.log4j.Level 0x6f511ce5 "WARN"]}
